[2017-02-08 05:52:00] main.DEBUG: cache_invalidate:  {"method":"GET","url":"https://newtype.com.au/mens/bottoms.html","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:16:26] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/flushSystem/key/81dd108968a5f34f32c7646041d7a3dcdf4215acd89c2a506dbced79a0d419da/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 11:16:26] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/flushSystem/key/81dd108968a5f34f32c7646041d7a3dcdf4215acd89c2a506dbced79a0d419da/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 11:16:26] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/flushSystem/key/81dd108968a5f34f32c7646041d7a3dcdf4215acd89c2a506dbced79a0d419da/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:16:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/flushAll/key/2b549884c7c2a9d2df4a149f55128efbd8b82db5dc2728be6d5a3f003b82f56d/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:16:40] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/flushAll/key/2b549884c7c2a9d2df4a149f55128efbd8b82db5dc2728be6d5a3f003b82f56d/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:16:48] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:18:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/cms/block/save/key/5fdbba5a8de31c019aebb5775ad11cea400d61a46e7ffc5599ee8d6dc7f9c8f2/back/edit","invalidateInfo":{"tags":["cms_block"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-26 11:18:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/cms/block/save/key/5fdbba5a8de31c019aebb5775ad11cea400d61a46e7ffc5599ee8d6dc7f9c8f2/back/edit","invalidateInfo":{"tags":["cms_block_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:18:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/cms/block/save/key/5fdbba5a8de31c019aebb5775ad11cea400d61a46e7ffc5599ee8d6dc7f9c8f2/back/edit","invalidateInfo":{"tags":["cms_block_footer_shipping","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:18:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/cms/block/save/key/5fdbba5a8de31c019aebb5775ad11cea400d61a46e7ffc5599ee8d6dc7f9c8f2/back/edit","invalidateInfo":{"tags":["cms_block_2","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:18:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/cms/block/save/key/5fdbba5a8de31c019aebb5775ad11cea400d61a46e7ffc5599ee8d6dc7f9c8f2/back/edit","invalidateInfo":{"tags":["cms_block_footer_shipping","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:42] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/0d7f45429f765cffd1e20f9fccdd719a1291b486abe02c85b8852439bf2eaace/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:21:45] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/eb94eb7c4b395e3d64123d056b3083a1ce3125aceb9832e851b80dc707924f99/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:30] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/index/index/key/ae5ff4b38684984289f65f1b0551d346438cacb422b932ffe8402f9d136e8b54/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:53] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:53:56] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/eb94eb7c4b395e3d64123d056b3083a1ce3125aceb9832e851b80dc707924f99/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:41] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/a66eb3a6af588dba67287272748cba4ad9d418aabc9e9c67c53a103449c09320/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 11:55:44] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/eb94eb7c4b395e3d64123d056b3083a1ce3125aceb9832e851b80dc707924f99/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 14:30:05] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 14:30:05] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_product","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 14:30:05] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["BLOCK_HTML","FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 14:30:05] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["catalog_category","catalog_product","BLOCK_HTML"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-26 17:50:56] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/index/index/key/f5ef791955bdb6f9b9949e38acdaca0284b723225b97387bcf1a537f132f58b4/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-02-26 17:56:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/7d649a47f0416509f8b9f2b0679c227f9a94c14741afb290c9dd0c93227d28b1/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:56:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/7d649a47f0416509f8b9f2b0679c227f9a94c14741afb290c9dd0c93227d28b1/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:56:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/7d649a47f0416509f8b9f2b0679c227f9a94c14741afb290c9dd0c93227d28b1/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:56:19] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:57:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:57:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:03] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:04] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http:/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:57:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:57:31] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:57:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/system_config/edit/section/web/key/4741a90b6f84fb195c49ccc7cea697dbf5924daf5a56a19565b439e7343c99cc/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:17] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:18] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/cache/massRefresh/key/8a67a4ed5e8a81fa5d2184c39cf80629afc24c493e8bd56054dd3b0e321fd95a/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:20] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://newtype.com.au/admin/admin/cache/index/key/9d4870264c12e9808296ed6a51c5410352937f5f7f5085ee188ab9d30f69f94c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-02-26 17:58:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:58:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-02-26 17:58:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://newtype.com.au/admin/admin/system_config/save/section/web/key/809b8fa9db0ec18eec215ff530f45d27dd9f3eb2667478c9ad98a331b92a030a/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
